Date,Open_SPY,High_SPY,Low_SPY,Close_SPY,Adj_Close_SPY,Volume_SPY,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Adj_Close_AAPL,Volume_AAPL
2022-03-09,425.1400146484375,429.510009765625,422.8200073242188,427.4100036621094,417.43701171875,116990800.0,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,161.7451171875,91454900.0
2022-03-10,422.5199890136719,426.4299926757813,420.4400024414063,425.4800109863281,415.5520324707031,93972700.0,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,157.34786987304688,105342000.0
2022-03-11,428.1199951171875,428.7699890136719,419.5299987792969,420.0700073242188,410.2682800292969,95636300.0,158.92999267578125,159.27999877929688,154.5,154.72999572753906,153.5858917236328,96970100.0
2022-03-14,420.8900146484375,424.5499877929688,415.7900085449219,417.0,407.2699279785156,95729200.0,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,149.5062713623047,108732100.0
2022-03-15,419.7699890136719,426.8399963378906,418.4200134277344,426.1700134277344,416.2259826660156,106219100.0,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,153.94322204589844,92964300.0
2022-03-16,429.8900146484375,435.6799926757813,424.7999877929688,435.6199951171875,425.4554443359375,144954800.0,157.0500030517578,160.0,154.4600067138672,159.58999633789062,158.40997314453125,102300200.0
2022-03-17,433.5899963378906,441.0700073242188,433.1900024414063,441.0700073242188,430.77825927734375,102676900.0,158.61000061035156,161.0,157.6300048828125,160.6199951171875,159.43234252929688,75615400.0
2022-03-18,438.0,444.8599853515625,437.2200012207031,444.5199890136719,435.4964904785156,106345500.0,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,162.7675018310547,123511700.0
2022-03-21,444.3399963378906,446.4599914550781,440.6799926757813,444.3900146484375,435.369140625,88349800.0,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,164.15716552734375,95811400.0
2022-03-22,445.8599853515625,450.5799865722656,445.8599853515625,449.5899963378906,440.4635925292969,74650400.0,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,167.5717010498047,81532000.0
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.7999877929688,434.7911071777344,79426100.0,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,168.95144653320312,98062700.0
2022-03-24,445.9400024414063,450.5,444.760009765625,450.489990234375,441.3452758789063,64736900.0,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,172.78289794921875,90131400.0
2022-03-25,451.1600036621094,452.9800109863281,448.4299926757813,452.6900024414063,443.5006408691406,77101300.0,173.8800048828125,175.27999877929688,172.75,174.72000122070312,173.42808532714844,80546200.0
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,446.6553039550781,68529800.0,172.1699981689453,175.72999572753906,172.0,175.60000610351562,174.30157470703125,90371900.0
2022-03-29,460.0199890136719,462.0700073242188,457.1799926757813,461.5499877929688,452.1808166503906,86581500.0,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.63674926757812,100589400.0
2022-03-30,460.3399963378906,461.2000122070313,456.4700012207031,458.7000122070313,449.388671875,79666900.0,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,176.45553588867188,92633200.0
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,442.4719848632813,121699900.0,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,173.31890869140625,103049300.0
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,443.7259826660156,89048800.0,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,173.02110290527344,78751300.0
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.7999877929688,447.5271911621094,59601000.0,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,177.12059020996094,76468400.0
2022-04-05,455.2200012207031,457.8299865722656,449.8200073242188,451.0299987792969,441.8743286132813,74214500.0,177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.7655792236328,73401800.0
2022-04-06,446.8900146484375,448.9299926757813,443.4700012207031,446.5199890136719,437.4559020996094,106898000.0,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.5594482421875,89058800.0
2022-04-07,445.5899963378906,450.6900024414063,443.5299987792969,448.7699890136719,439.6602478027344,78097200.0,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.86717224121094,77594700.0
2022-04-08,447.9700012207031,450.6300048828125,445.9400024414063,447.5700073242188,438.4845581054688,79272700.0,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.83230590820312,76575500.0
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,430.9898681640625,89770500.0,168.7100067138672,169.02999877929688,165.5,165.75,164.5244140625,72246700.0
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,429.3929748535156,84363600.0,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,166.42030334472656,79265200.0
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,434.3110961914063,74070400.0,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,169.13999938964844,70618900.0
2022-04-14,443.5499877929688,444.7300109863281,437.6799926757813,437.7900085449219,428.9031372070313,97869500.0,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,164.06781005859375,75329400.0
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,429.0794677734375,66002500.0,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.84945678710938,69023900.0
2022-04-19,437.8599853515625,445.7999877929688,437.6799926757813,445.0400085449219,436.0059509277344,77821000.0,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,166.16221618652344,67723800.0
2022-04-20,446.9200134277344,447.5700073242188,443.4800109863281,444.7099914550781,435.6826477050781,65224400.0,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.9934539794922,67929800.0
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,429.1676330566406,85417300.0,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,165.189453125,87227800.0
2022-04-22,436.9100036621094,438.0799865722656,425.4400024414063,426.0400085449219,417.3916320800781,132471800.0,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.59368896484375,84882400.0
2022-04-25,423.6700134277344,428.6900024414063,418.8399963378906,428.510009765625,419.81146240234375,119647700.0,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.67562866210938,96046400.0
2022-04-26,425.8299865722656,426.0400085449219,416.0700073242188,416.1000061035156,407.65338134765625,103996300.0,162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.64059448242188,95623200.0
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,408.7996520996094,122030000.0,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,155.4123077392578,88063200.0
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,419.1256713867188,105449100.0,159.25,164.52000427246094,158.92999267578125,163.63999938964844,162.4300079345703,130216800.0
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,403.6365966796875,145491100.0,161.83999633789062,166.1999969482422,157.25,157.64999389648438,156.4842987060547,131747600.0
2022-05-02,412.0700073242188,415.9200134277344,405.0199890136719,414.4800109863281,406.0663146972656,158312500.0,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.79202270507812,123055300.0
2022-05-03,415.010009765625,418.9299926757813,413.3599853515625,416.3800048828125,407.927734375,100028200.0,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,158.30076599121094,88966500.0
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,420.3503112792969,144247900.0,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.7924041748047,108256500.0
2022-05-05,424.5499877929688,425.0,409.4400024414063,413.80999755859375,405.409912109375,172929100.0,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,155.61080932617188,130525300.0
2022-05-06,411.1000061035156,414.7999877929688,405.7300109863281,411.3399963378906,402.9900207519531,151770800.0,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,156.34642028808594,116124600.0
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,390.08740234375,155586100.0,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,151.15740966796875,131577900.0
2022-05-10,404.489990234375,406.0799865722656,394.8200073242188,399.0899963378906,390.98870849609375,132497200.0,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,153.5928497314453,115366700.0
2022-05-11,398.0700073242188,404.0400085449219,391.9599914550781,392.75,384.77740478515625,142361000.0,153.5,155.4499969482422,145.80999755859375,146.5,145.6304168701172,142689800.0
2022-05-12,389.3699951171875,395.7999877929688,385.1499938964844,392.3399963378906,384.375732421875,125090800.0,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.71380615234375,182602000.0
2022-05-13,396.7099914550781,403.1799926757813,395.6099853515625,401.7200012207031,393.5653076171875,104174400.0,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,146.2367706298828,113990900.0
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,391.9684143066406,78622400.0,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.6761016845703,86643800.0
2022-05-17,406.5299987792969,408.5700073242188,402.5799865722656,408.3200073242188,400.0313720703125,83029700.0,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,148.35414123535156,78336300.0
2022-05-18,403.5,403.7999877929688,390.5499877929688,391.8599853515625,383.9054870605469,117674500.0,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.98411560058594,109742900.0
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,381.5541687011719,98510700.0,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.53472900390625,136095600.0
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,381.7207336425781,131432200.0,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.77328491210938,137426100.0
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,388.8627624511719,76414900.0,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,142.26052856445312,117726300.0
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,385.8942565917969,91448800.0,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.52685546875,104132700.0
2022-05-25,392.30999755859375,399.4500122070313,391.8900146484375,397.3699951171875,389.3036193847656,91472900.0,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.68592834472656,92482700.0
2022-05-26,398.6700134277344,407.0400085449219,398.4500122070313,405.30999755859375,397.08245849609375,82168300.0,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.92654418945312,90601500.0
2022-05-27,407.9100036621094,415.3800048828125,407.7000122070313,415.260009765625,406.8304748535156,84768700.0,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.7517547607422,90978500.0
2022-05-31,413.5499877929688,416.4599914550781,410.0299987792969,412.9299926757813,404.5477600097656,95937000.0,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.95651245117188,103718400.0
2022-06-01,415.1700134277344,416.239990234375,406.9299926757813,409.5899963378906,401.2755432128906,86585800.0,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.82728576660156,74286600.0
2022-06-02,409.4200134277344,417.4400024414063,407.0400085449219,417.3900146484375,408.917236328125,79609600.0,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.3124542236328,72348100.0
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,402.2062683105469,71874300.0,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.51705932617188,88570300.0
2022-06-06,414.7799987792969,416.6099853515625,410.5499877929688,411.7900085449219,403.430908203125,57508900.0,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.27255249023438,71598400.0
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,407.3006896972656,59272400.0,144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.82728576660156,67808200.0
2022-06-08,413.9299926757813,415.8200073242188,410.3800048828125,411.2200012207031,402.8724365234375,64350000.0,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,147.0817413330078,53950200.0
2022-06-09,409.3399963378906,411.739990234375,401.4400024414063,401.4400024414063,393.2909851074219,86289800.0,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.79331970214844,69473000.0
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.7999877929688,381.8872985839844,132893900.0,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.3160400390625,91437900.0
2022-06-13,379.8500061035156,381.80999755859375,373.2999877929688,375.0,367.3876953125,170004900.0,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,131.09719848632812,122207100.0
2022-06-14,376.8500061035156,377.9400024414063,370.5899963378906,373.8699951171875,366.2806701660156,104011800.0,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.9719696044922,84784300.0
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.2000122070313,371.50244140625,125666800.0,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.6260986328125,91533000.0
2022-06-16,370.510009765625,370.9400024414063,364.0799865722656,366.6499938964844,359.2072448730469,134473300.0,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.28799438476562,108123900.0
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,359.9815673828125,111113900.0,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.7790985107422,134520300.0
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.0700073242188,369.0436096191406,76811900.0,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,135.06350708007812,81000500.0
2022-06-22,370.6199951171875,378.7200012207031,370.1799926757813,374.3900146484375,368.3745422363281,90059400.0,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.54660034179688,73409200.0
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,371.9855651855469,79292100.0,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.4492645263672,72433800.0
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,383.81243896484375,98050300.0,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.81912231445312,89116800.0
2022-06-27,391.0499877929688,391.3599853515625,387.4400024414063,388.5899963378906,382.3463745117188,66009600.0,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.81912231445312,70207900.0
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,374.533935546875,86548900.0,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.6241912841797,67083400.0
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,374.2289123535156,65676000.0,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.403564453125,66242400.0
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,371.18853759765625,112508300.0,137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.90847778320312,98964500.0
2022-07-01,376.55999755859375,381.7000122070313,373.7999877929688,381.239990234375,375.1144714355469,74839700.0,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,138.1053466796875,71051600.0
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,375.8229064941406,81438000.0,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.7197265625,73353800.0
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,377.0921936035156,70426200.0,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,142.0716552734375,74064300.0
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,382.7399597167969,64525900.0,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.48130798339844,66253700.0
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,382.4251098632813,72397800.0,145.25999450683594,147.5500030517578,145.0,147.0399932861328,146.1671905517578,64547800.0
2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,378.0564270019531,58366900.0,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,144.01007080078125,63141600.0
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,374.7110290527344,62219200.0,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.99420166015625,77588800.0
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,372.7431640625,84224600.0,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.62640380859375,71185600.0
2022-07-14,373.6099853515625,379.0499877929688,371.0400085449219,377.9100036621094,371.8379821777344,89704800.0,144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.58871459960938,78140700.0
2022-07-15,382.5499877929688,385.25,380.5400085449219,385.1300048828125,378.9419860839844,79060400.0,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.27862548828125,76259900.0
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.9500122070313,375.8130493164063,63203600.0,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,146.19703674316406,81420900.0
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,385.96722412109375,78506000.0,147.9199981689453,151.22999572753906,146.91000366210938,151.0,150.10369873046875,82982400.0
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,388.4270629882813,71843800.0,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,152.13157653808594,64823400.0
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,392.3825073242188,64903900.0,154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.42788696289062,65086600.0
2022-07-22,398.9200134277344,400.1799926757813,392.75,395.0899963378906,388.741943359375,72197300.0,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,153.17535400390625,66675400.0
2022-07-25,395.75,396.4700012207031,393.2099914550781,395.5700073242188,389.2142333984375,53631500.0,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,152.04209899902344,53623900.0
2022-07-26,393.8399963378906,394.05999755859375,389.9500122070313,390.8900146484375,384.60943603515625,52946400.0,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.7001495361328,55138700.0
2022-07-27,394.3599853515625,402.8800048828125,394.0499877929688,401.0400085449219,394.5963439941406,82342100.0,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.85931396484375,78620700.0
